Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFD1CT,2013.03,6595.018,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2013.06,6577.264,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2013.09,6635.797,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2013.12,6708.899,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2014.03,6803.689,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2014.06,6890.161,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2014.09,6903.94,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2014.12,6926.837,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2015.03,7056.675,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2015.06,7251.02,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2015.09,7380.032,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2015.12,7448.639,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2016.03,7470.12,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2016.06,7454.548,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2016.09,7469.323,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2016.12,7617.323,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2017.03,7772.531,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2017.06,7840.47,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2017.09,7922.203,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2017.12,8004.128,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2018.03,8087.597,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2018.06,8236.339,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2018.09,8442.017,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2018.12,8583.765,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2019.03,8653.587,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2019.06,8635.143,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2019.09,8588.657,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2019.12,8755.556,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2020.03,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2020.06,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2020.09,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2020.12,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2021.03,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2021.06,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2021.09,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2021.12,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2022.03,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2022.06,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2022.09,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2022.12,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD1CT,2023.03,,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Sales (operating income),Current prices,Trend,
WTSQ.SFD9CA,1995.03,1865.75,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1995.06,2183.45,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1995.09,1437.39,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1995.12,1879.36,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1996.03,2379.56,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1996.06,2508.08,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1996.09,1559.47,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1996.12,1962.81,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1997.03,2332.51,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1997.06,2458.77,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1997.09,1510.7,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1997.12,2036.01,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
WTSQ.SFD9CA,1998.03,2287.06,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Unadjusted,
